,job_id,skill
1926,265, SAS
1927,265, SPSS
1928,265, Python
1929,266,Appium
1930,266, Calabash
1931,267,Machine Learning
1932,267, Scala
1933,267, Pandas
1934,267, R
1935,267, Spark
1936,268,
1937,269,Lamp stack
1938,270,Apache Spark
1939,270, Scala
1940,270, SQL
1941,270, Google AdWords
1942,270, Machine Learning
1943,271,SQL
1944,271, R
1945,271, Python
1946,271, SAS
1947,271, SPSS
1948,271, Spark
1949,271, Hadoop
1950,271, Scala
1951,271, Java
1952,271, Hive
1953,271, Looker
1954,272,MSSQL
1955,272, MySQL
1956,272, Transact SQL
1957,272, PowerShell 
1958,273,Ruby
1959,273, Ruby on Rails
1960,273, Scala
1961,273, Java
1962,273, Python
1963,273, Lua
1964,273, SQL
1965,274,Scrum
1966,274, Kanban
1967,275,Unix
1968,276,Javascript
1969,276, Java
1970,276, Ruby
1971,276, Python
1972,276, RESTful
1973,276, XML
1974,276, HTML
1975,276, JSON
1976,276, Testrail
1977,276, JIRA
1978,276, SQL
1979,277,Javascript
1980,277, React
1981,277, Vue.js
1982,277, AngularJS
1983,277, CSS
1984,277, Nodejs
1985,278,
1986,279,RSpec
1987,279, Cucumber
1988,279, git
1989,279, Jenkins
1990,279, GitLab CI
1991,279, Kubernetes
1992,279, Docker
1993,279, Unix/Linux
1994,280,Ruby
1995,280, RabbitMQ
1996,280, Elixir
1997,280, HTML5
1998,280, ES6
1999,280, CSS3
2000,280, REST
2001,280, git
2002,280, GitLab CI
2003,280, Jenkins
2004,280, Kubernetes
2005,280, Docker
2006,280, RSpec
2007,280, Cucumber
2008,280, SQL
2009,280, NOSQL
2010,280, PostgreSQL
2011,280, MongoDB
2012,280, Neo4j
2013,280, InfluxDB/ Prometheus
2014,281,Swift
2015,281, Objective-C
2016,281, REST API
2017,282,JavaScript
2018,282, CSS
2019,282, HTML
2020,282, JavaScript
2021,282, TypeScript
2022,282, ReactJS
2023,282, NodeJs
2024,282, Less
2025,282, Sass and Bootstrap
2026,282, Foundation
2027,282, AWS
2028,282, CloudFront
2029,282, S3
2030,282, OpsWorks
2031,282, IntelliJ
2032,282, Git
2033,283,JavaScript
2034,283, HTML
2035,283, CSS
2036,283, BEM
2037,283, A/B Testing
2038,284,
2039,285,Python
2040,285, AWS
2041,285, Azure
2042,285, Git
2043,285, Jira
2044,285, Confluence
2045,285, Jenkins
2046,285, IoT/Industry 4.0
2047,285, Machine Learning
2048,286,
2049,287,azure
2050,287, AWS
2051,287, PostgreSQL
2052,287, AngularJS
2053,287, Angular Material
2054,287, Bootstrap
2055,287, Bower
2056,287, ECMAScript 6
2057,287, Less
2058,287, WebGL
2059,287, Celery
2060,287, Django
2061,287, PostgreSQL
2062,287, Python
2063,287, RabbitMQ
2064,287, Git
2065,287, Jira
2066,288,SQL
2067,288, NOSQL
2068,288, Python
2069,288, Django
2070,288, Angular
2071,289,Python
2072,289, Django
2073,289, Angular
2074,289, Jira
2075,290,PHP
2076,290, Zend
2077,290, REST API
2078,290, Java
2079,290, Spring-Boot
2080,290, Lombok
2081,290, PostgreSQL
2082,290, AWS
2083,290, EC2
2084,290, S3
2085,290, Transcoder
2086,290, Javascript
2087,290, NodeJS
2088,290, gulp
2089,290, bower
2090,290, MySQL
2091,291,Ruby
2092,291, Ruby on Rails
2093,291, HTML
2094,291, (S)CSS
2095,291, Javascript
2096,292,Python
2097,292, C++
2098,292, OpenCV
2099,293,Ruby
2100,293, JavaScript
2101,293, Python
2102,293, Linux
2103,293, REST
2104,293, OWASP Top 10
2105,294,JavaScript
2106,294, HTML5
2107,294, CSS3
2108,294, Javascript
2109,294, React
2110,294, Angular
2111,294, Ember
2112,295,Agile
2113,295, Scrum
2114,296,Scala
2115,296, Java
2116,297,JVM
2117,297, AngularJS
2118,297, NodeJS
2119,297, npm
2120,297, jQuery
2121,297, SASS
2122,297, Haskell
2123,297, SML
2124,297, OCaml
2125,297, Lisp
2126,297, Idris
2127,297, Rust
2128,297, Erlang
2129,297, NoSQL
2130,297, AWS
2131,297, Scala
2132,298,Machine Learning
2133,298, Deep Learning
2134,298, A/B test
2135,298, Python
2136,298, SQL
2137,299,objective-C
2138,299, swift
2139,299, REST APIs
2140,300,ISTQB
2141,300, ITIL
2142,300, IREB
2143,301,Spark
2144,301, Hadoop
2145,301, Hive
2146,301, Elasticsearch
2147,301, Scala
2148,301, Python
2149,301, Java
2150,302,C
2151,302, Java
2152,302, Scala
2153,302, R
2154,302, d3.js
2155,302, Spark
2156,302, Kafka
2157,302, AWS
2158,303,HTML5
2159,303, CSS3
2160,303, JavaScript
2161,303, Angular
2162,303, React
2163,303, Ember
2164,303, D3js
2165,303, Scala
2166,303, Java
2167,303, C++
2168,303, Python
2169,303, R
2170,304,HTML
2171,304, CSS
2172,304, SCSS
2173,304, Javascript
2174,304, ES6
2175,304, React.js
2176,304, Redux
2177,304, AngularJS
2178,304, Vue.js
2179,304, Meteor
2180,304, Jest
2181,304, Jasmine
2182,304, Grunt
2183,304, Gulp
2184,304, Webpack
2185,304, D3.js
2186,304, Chart.js
2187,305,
2188,306,Selenium
2189,306, Jira
2190,306, PHP
2191,306, JavaScript
2192,307,XStudio
2193,307, Scrum
2194,307, JIRA
2195,307, NewRelic
2196,308,React Native
2197,308, Javascript
2198,309,Yocto/Open Embedded
2199,309, C
2200,309, C++
2201,309, Qt/QML
2202,310,
2203,311,Angular.js
2204,311, Backbone.js
2205,311, React
2206,311, Javascript
2207,311, TypeScript
2208,311, Bubblesort
2209,311,  Ionic
2210,311, Apache Cordova
2211,312,Javascript
2212,312, REST API
2213,313,Node.js CLI
2214,313, GraphQL
2215,313, Promises
2216,313, ES6
2217,313, JavaScript
2218,314,Jenkins
2219,314, Travis
2220,314, Jira
2221,314, SQL
2222,314, Ruby
2223,314, JavaScript
2224,314, Capybara
2225,314, Rspec
2226,315,JavaScript
2227,315, Coffeescript
2228,315, Typescript
2229,315, Dart
2230,315, HTML
2231,315, CSS
2232,316,SQL
2233,316, TCP
2234,316, IP
2235,316, HTTP
2236,316, HTML
2237,316, JavaScript
2238,316, RESTful API
2239,316, JSON
2240,317,PHP
2241,318,Ruby
2242,318, Calabash iOS
2243,318, Calabash Android
2244,318, Cucumber
2245,318, Gherkin
2246,318, Selenium
2247,318, SVN
2248,318, GIT
2249,318, CVS
2250,318, Scrum
2251,318, Kanban
2252,319,React
2253,319, Angular
2254,319, Ember
2255,319, HTML
2256,319, CSS
2257,319, JavaScript
2258,320,Python
2259,320, JavaScript
2260,320, PostgreSQL
2261,320, Linux
2262,320, Django
2263,320, Ansible
2264,321,Java
2265,321, Node.js
2266,321, PHP
2267,322,PHP
2268,322, Symfony
2269,322, Laravel
2270,322, Cake
2271,322, RESTful API
2272,322, Scrum
2273,322, Kanban
2274,322, Magento
2275,322, WooCommerce
2276,322, MySQL
2277,322, NoSQL
2278,322, AngularJS
2279,322, HTML 5
2280,322, CSS
2281,322, SASS
2282,322, LESS
2283,322, Bower
2284,322, NPM
2285,322, Gulp
2286,322, Grunt
2287,323,Python
2288,323, PHP
2289,323, Go
2290,323, Hadoop
2291,323, Apache Spark
2292,323, ScyllaDB
2293,323, Pandas
2294,323, Scikit Learn
2295,324,JavaScript
2296,324, HTML
2297,324, CSS
2298,324, RESTful APIs
2299,324, React
2300,324, Native
2301,324, CSS
2302,324, A/B tests
2303,325,Java
2304,325, Javascript
2305,325,  HTML
2306,325, CSS
2307,325, Git
2308,325, Jenkins 
2309,326,Objective-C
2310,326, Swift
2311,326, Cocoa APIs
2312,326, RESTful APIs
2313,326, Git
2314,327,JavaScript
2315,327, Java
2316,327, MongoDB
2317,327, Postgresql
2318,327, React
2319,327, AWS
2320,327, Git
2321,327, Jenkins
2322,328,OSX/Linux
2323,328, Jira
2324,328, Bitbucket
2325,328, Confluence
2326,328, Java
2327,328, Shell-Scripting
2328,328, Docker-Compose
2329,329,Ruby on Rails
2330,329, MySQL
2331,329, PostgreSQL
2332,329, Cucumber
2333,329, RSpec
2334,329, TravisCI
2335,329, MVC
2336,330,Scala
2337,330, Ruby
2338,330, Python
2339,330, Hadoop
2340,330, HBase
2341,330, Pig
2342,330, Mapreduce
2343,330, Bigtable
2344,330, Google Adwords
2345,330, Storm
2346,330, Spark
2347,331,Ruby
2348,331, Scala
2349,331, Go
2350,331, HDFS
2351,331, Hive
2352,331, Pig
2353,331, Spark
2354,331, Google AdWords
2355,331, BingAds
2356,331, Social Media Advertising
2357,331, Universal Analytics
2358,332,HTML
2359,332, HTML5
2360,332, CSS/SCSS
2361,332, JavaScript
2362,332, PHP
2363,332, SQL
2364,332, WordPress
2365,332, Shopify
2366,332, Woocommerce
2367,332, Backbone.js
2368,332, AngularJS
2369,332, Subversion
2370,332, Git
2371,333,PHP
2372,333, symfony2/3
2373,333, HTML5
2374,333, CSS3
2375,333, JavaScript
2376,334,Javascript
2377,334, HTML5
2378,334, CSS3
2379,334, UX/UI
2380,335,Objective-C
2381,335, Swift
2382,335, Agile
2383,335, Unit Testing
2384,336,PHP
2385,336, MySQL
2386,336, Linux
2387,336, Laravel
2388,336, HTML
2389,336, CSS
2390,336, JavaScript
2391,336, ElasticSearch
2392,336, Vue.js
2393,336, REST APIs
2394,337,
2395,338,JavaScript
2396,338, Es6
2397,338, Node.js
2398,338, Vue.js
2399,338, Gsap
2400,338, Vanilla.js
2401,338, HTML5
2402,338, CSS3
2403,338, Sass/LESS
2404,338, RESTful APIs
2405,338, PHP
2406,338, MySQL
2407,338, Git
2408,339,Python
2409,339, C++
2410,339, C#
2411,339, MongoDB
2412,339, Couchbase
2413,339, Elasticsearch
2414,339, GUI design
2415,339, JavaScript
2416,339, MySQL
2417,339, SQL Server
2418,339, PostgreSQL
2419,339, Oracle
2420,340,Python
2421,340, SQL
2422,340, Machine Learning
2423,341,Ruby
2424,341, Elixir
2425,341, MySQL
2426,341, PostgreSQL
2427,341, Javascript
2428,341, HTML
2429,341, CSS
2430,342,JavaScript
2431,342, Pixi.js
2432,342, Phaser.io
2433,342, ECMAScript 6
2434,342, HTML5
2435,342, CSS
2436,343,SQL
2437,344,SQL
2438,344, Python
2439,344, JavaScript
2440,344, Golang
2441,344, Ruby
2442,344, SPSS
2443,344, RapidMine
2444,345,Unity3D
2445,345, RESTful APIs
2446,345, Agile
2447,346,HTML5
2448,346, CSS
2449,346, JavaScript
2450,346, SQL
2451,346, NoSQL
2452,346, C#
2453,347,SQL
2454,347, Xamarin
2455,347, Xamarin.Forms
2456,347, NoSQL
2457,347, C#
2458,348,C#
2459,348, JQeury
2460,348, HTML5
2461,348, CSS
2462,348, REST APIs
2463,348, JSON
2464,348, ASP MVC
2465,348, SQL
2466,348, Jasmine
2467,348, Mocha
2468,348, WCF Data Services
2469,348, OData
2470,349,Linux
2471,349, Python
2472,349, Git
2473,349, Gerrit
2474,349, Java
2475,349, C/C++
2476,349, Wildfly
2477,349, ElasticSearch
2478,349, Piwik
2479,349, Graylog
2480,349, MySQL
2481,349, Jenkins
2482,350,Ruby on Rails
2483,351,Data architecture
2484,352,Laravel
2485,352, Symfony
2486,352, MySQL
2487,352, PostgreSQL
2488,352, MongoDB
2489,352, PHP
2490,352, AWS
2491,352, Azure
2492,352, Vue
2493,352, AngularJS
2494,352, React
2495,352, Git
2496,352, Rest
2497,353,Cloud Foundry
2498,353, OpenStack
2499,353, Chef
2500,353, Play
2501,353, Ansible
2502,353, Spring Boot
2503,353, Rabbit MQ
2504,353, Elastic Search
2505,353, Solr Cloud
2506,353, Mongo DB
2507,353, Python
2508,353, Ruby
2509,354,PHP
2510,354, Zend
2511,355,SQL
2512,355, R
2513,356,SQL
2514,356, NoSQL
2515,356, MongoDB
2516,356, Cassandra
2517,356, Firebase
2518,356, BigTable
2519,356, BigQuery
2520,356, Cloud SQL
2521,357,Python
2522,357, C
2523,357, C++
2524,357, Raspberry PI
2525,357, Beaglebone
2526,357, SqlLite
2527,357, PostGres
2528,357, InfluxDB
2529,357, REST
2530,357, JSON
2531,357, XML
2532,357, Git
2533,357, Trello
2534,358,SQL
2535,358, NoSQL
2536,358, Couchbase
2537,358, Hadoop
2538,359,Android
2539,360,Swift
2540,360, Objective-C
2541,361,SCRUM
2542,361, LEAN
2543,361, Design Thinking
2544,361, Continuous Integration
2545,362,React
2546,362, Redux
2547,362, Rspec
2548,362, Mocha
2549,362, Ruby
2550,362, Scrum
2551,362, Kanban
2552,362, AWS
2553,362, Heroku PAAS
2554,362, node.js
2555,362, Erlang
2556,362, MongoDB
2557,363,Hadoop
2558,363, hdfs
2559,363, Pig
2560,363, Impala
2561,363, Apache Parquet
2562,363, MySQL 
2563,363, Postgres
2564,363, vertica
2565,363, SAP HANA
2566,363, Tableau
2567,363, Rundeck
2568,363, Pentaho
2569,363, Java
2570,363, Golang
2571,363, spark
2572,363, storm
2573,363, samza
2574,363, flink
2575,363, Kafka
2576,364,
2577,365,HTML
2578,365, CSS
2579,365, JavaScript
2580,365, PHP
2581,365, SVN
2582,365, Git
2583,365, WordPress
2584,366,Sql
2585,366, NoSQL
2586,366, Spring
2587,366, Hibernate
2588,366, OAuth/cryptography
2589,367,Scrum
2590,367, Kanban
2591,368,BigQuery
2592,368, Redshift
2593,368, Hadoop
2594,368, Kafka
2595,368, Kinesis
2596,368, Python
2597,368, SQL
2598,368, Java
2599,368, JavaScript
2600,369,JavaScript
2601,369, React
2602,369, Angular
2603,370,PHP
2604,370, Symphony
2605,370, Laravel
2606,370, HTML
2607,370, CSS
2608,370, JavaScript
2609,370, JQuery
2610,370, Git
2611,371,Agile
2612,371, Scrum
2613,372,Javascript
2614,372, NoSQL
2615,372, Python
2616,372, C++
2617,372, AWS
2618,373,SQL
2619,373, UX
2620,373, Excel
2621,373, Google Sheets
2622,374,C
2623,374, C++
2624,375,SQL
2625,375, Ruby
2626,375, Go
2627,375, NodeJS
2628,375, Docker
2629,375, AWS
2630,375, S3
2631,375, EC2
2632,375, Ruby on Rails
2633,375, Grape
2634,375, Sinatra
2635,376,Nodejs
2636,376, Scala
2637,376, Git
2638,376, C++
2639,376, Java
2640,376, GoLang
2641,377,
2642,378,Javascript
2643,378, TypeScript
2644,378, Java
2645,378, Node.js
2646,379,JavaScript (ES6)
2647,379, NodeJS
2648,379, MQTT
2649,379, AMQP
2650,379, HTML5
2651,379, CSS3
2652,379, UI
2653,379, ReactJS
2654,379, Angular
2655,379, SASS/LESS
2656,379, WebPack
2657,380,JavaScript
2658,380, React Native
2659,380, Swift
2660,380, Objective C
2661,380, PHP
2662,381,Linux
2663,381, Saltstack
2664,382,Data architecture
2665,382, Data infrastructure
2666,383,HTML5
2667,383, CSS3
2668,383, JavaScript (ES6)
2669,383, ReactJS
2670,383, LESS
2671,383, Webpack
2672,383, NodeJS
2673,383, UNIX OS
2674,384,Selenium
2675,384, Py.Test
2676,384, RobotFramework
2677,384, Scala
2678,384, Python
2679,384, Ruby
2680,385,Node.js
2681,385, JavaScript
2682,385, React
2683,385, Angular
2684,385, Backbone
2685,385, PHP
2686,385, Symfony
2687,385, HTML5
2688,385, CSS3
2689,385, SCSS
2690,385, JS
2691,385, jQuery
2692,385, TDD
2693,385, CD
2694,385, CI
2695,386,Java8
2696,386, Scala
2697,386, Spring Cloud
2698,386, Netflix Stack
2699,386, SQL
2700,386, NoSQL
2701,386, Saltstack
2702,386, Packer
2703,386, AWS
2704,386, GCE
2705,386, RabbitMQ
2706,386, Kafka
2707,386, Logstash
2708,386, Kibana
2709,386, Zipkin
2710,386, Prometheus
2711,387,Ruby
2712,387, Ruby on Rails
2713,387, Postgres
2714,387, Redis
2715,387, ActiveRecord
2716,387, JavaScript
2717,387, Python
2718,387, REST APIs
2719,387, Docker
2720,387, Kubernetes
2721,388,C
2722,388, C++
2723,388, Python
2724,388, Machine Learning
2725,389,Appium
2726,389, XCode UI Automation
2727,389, Swift
2728,389, JavaScript
2729,389, Python
2730,389, SQL
2731,390,PostGIS
2732,390, QGIS
2733,390, GlobalMapper
2734,390, Python
2735,390, WMS/WCS
2736,390, TMS
2737,390, GDAL
2738,390, PostGIS
2739,390, Grass
2740,390, SQL
2741,390, .NET
2742,390, Java
2743,390, AWS
2744,390, Docker
2745,390, Kubernetes
2746,390, Linux
2747,391,Cloud Foundry
2748,391, OpenStack
2749,391, Chef
2750,391, Play
2751,391, Ansible
2752,391, Spring Boot
2753,391, Rabbit MQ
2754,391, Elastic Search
2755,391, Solr Cloud
2756,391, Mongo DB
2757,391, Python
2758,391, Ruby
2759,391, Java
2760,391, Scala
2761,392,JavaScript (ES6+)
2762,392, HTML
2763,392, Webpack
2764,392, Vue.js
2765,393,PHP
2766,393, HTML
2767,393, CSS
2768,393, JavaScript
2769,393, Bootstrap
2770,394,JavaScript (Es6)
2771,394, Node.js
2772,394, Vue.js
2773,394, HTML5
2774,394, CSS3
2775,394, Gsap
2776,394, Vanilla.js
2777,394, PHP
2778,394, RESTful-APIs
2779,394, MySQL
2780,395,PHP
2781,395, MySQL
2782,395, HTML
2783,395, CSS
2784,395, LESS
2785,395, JavaScript
2786,395, jQuery
2787,395, BootStrap
2788,395, bash
2789,395, Shell Script
2790,395, pdftk
2791,395, Git
2792,396,HTML5
2793,396, JavaScript
2794,396, CSS
2795,396, AngularJS
2796,396, Git
2797,396, Jenkins
2798,396, PHP
2799,396, Symfony
2800,397,Ruby on Rails
2801,397, ETL
2802,397, Tableau
2803,397, MicroStrategy
2804,397, Looker
2805,397, Kafka
2806,397, Data Pipeline
2807,397, Kinesis
2808,397, Redshift
2809,397, AWS
2810,397, hadoop
2811,397, Spark
2812,397, MapReduce
2813,397, Kanban
2814,397, Scrum 
2815,398,JavaScript
2816,398, HTML
2817,398, CSS
2818,398, MobX
2819,398, Redux
2820,398, Git
2821,399,Ruby on Rails
2822,399, JavaScript
2823,399, SQL
2824,399, RSpec
2825,400,C/C++
2826,401,Agile
2827,401, Continuous integration
2828,401, TDD
2829,402,Python3
2830,402, JavaScript
2831,402, React
2832,402, NodeJS
2833,402, Django
2834,402, MongoDB
2835,402, MySQL
2836,402, Redis
2837,402, Nginx
2838,402, Express
2839,402, Celery
2840,402, Angular
2841,402, Ember
2842,402, VueJS
2843,402, Backbone
2844,402, RESTful API
2845,402, Docker
2846,402, OpenShift
2847,403,SQL
2848,403, Python
2849,403, AWS
2850,403, S3
2851,403, Redshift
2852,403, RDS
2853,403, Kinesis
2854,404,Java
2855,404, C/C++
2856,404, Python
2857,404, Bash
2858,404, Shell
2859,405,HLS
2860,405, DASH
2861,405, Smooth
2862,405, Android
2863,405, UI Testing
2864,405, CI
2865,405, retrofit 2
2866,405, dagger
2867,405, fresco
2868,405, okhttp
2869,405, butterknife
2870,406,Linux
2871,406, nginx
2872,406, Apache
2873,406, Ruby
2874,406, Python
2875,406, Perl
2876,406, shell
2877,406, bash
2878,406, Chef
2879,406, Puppet
2880,407,Node.js
2881,407, Java
2882,408,HTML5
2883,408, CSS3
2884,408, React
2885,408, AngularJS
2886,408, Jekyll
2887,408, Hugo
2888,408, Phenomic
2889,408, yarn
2890,408, npm
2891,408, bower
2892,408, gulp
2893,408, webpack
2894,408, Git VCS
2895,408, Karma
2896,408, Jasmine
2897,408, Protractor
2898,408, Jest
2899,408, S3
2900,408, NGINX
2901,409,React
2902,409, ECMAScript 6
2903,409, Node.js
2904,409, Webpack
2905,410,RESTful APIs
2906,410, MVC
2907,410, Node.js
2908,410, Express
2909,410, MongoDB
2910,410, AngularJS
2911,410, AWS
2912,410, mLab
2913,410, Docker Hub
2914,410, New Relic
2915,410, StatusCake
2916,411,C#
2917,411, MVC
2918,411, Entity Framework
2919,411, Linq
2920,411, HTML
2921,411, CSS
2922,411, JavaScript
2923,412,Ruby on Rails
2924,412, Postgres
2925,412, Redis
2926,412, Rspec
2927,412, Capybara
2928,412, Webpack
2929,412, Babel
2930,412, React
2931,412, Redux
2932,412, React-router
2933,412, Sass
2934,412, Postcss
2935,412, Jest
2936,412, Sinon
2937,412, Chai
2938,413,PHP
2939,413, Scrum
2940,413, Kanban
2941,413, Golang
2942,413, Docker
2943,413, JavaScript
2944,413, Python
2945,413, TypeScript
2946,413, MySQL
2947,413, Postgres
2948,413, InfluxDB
2949,413, DynamoDB
2950,413, AWS
2951,413, Jira
2952,413, Confluence
2953,413, xUnit
2954,413, Redis
2955,413, Nginx
2956,413, ElasticSearch
2957,414,Hadoop
2958,414, Hbase
2959,414, Hive
2960,414, Kafka
2961,414, Storm
2962,414, Spark
2963,415,Git
2964,415, SQL
2965,415, PHP Codeception
2966,415, Javascript
2967,415, Selenium Web Driver
2968,415, Agile
2969,415, Scrum
2970,416,PHP
2971,416, Zend Framework
2972,416, Laravel
2973,416, Symfony
2974,416, Yii
2975,416, Lumen
2976,416, Silex
2977,416, HTML5
2978,416, CSS3
2979,416, SASS
2980,416, JavaScript
2981,416, REST API
2982,416, TDD
2983,416, Mock
2984,416, Stub
2985,416, Redis
2986,416, Memcached
2987,416, AWS
2988,416, PubNub
2989,416, Git
2990,417,Java
2991,417, Groovy
2992,417, Spring
2993,417, Grails
2994,417, Ratpack
2995,417, Elasticsearch
2996,417, MySQL
2997,417, Postgres
2998,417, Restful APIs
2999,417, AngularJS
3000,417, AWS
3001,417, CloudFront
3002,417, S3
3003,417, OpsWorks
3004,417, IntelliJ
3005,417, Git
3006,417, AWS
3007,418,Android
3008,418, Dagger
3009,418, rxJava
3010,418, CI/CD
3011,418, Mobile UI/UX
3012,419,Android
3013,419, Dagger
3014,419, rxJava
3015,419, CI/CD
3016,419, Mobile UI/UX
3017,420,Swift
3018,420, Objective-C
3019,420, CI/CD
3020,420, Mobile UI/UX
3021,421,HTML5
3022,421, CSS3
3023,421, JavaScript
3024,421, Webpack
3025,421, Node.js
3026,421, Universal
3027,421, React
3028,421, Angular
3029,421, PHP
3030,422,Swift
3031,422, Objective-C
3032,422, CI/CD
3033,422, Mobile UI/UX
3034,423,
3035,424,Ruby on Rails
3036,424, CRM
3037,425,Java
3038,425, Agile
3039,426,Python
3040,426, AWS
3041,426, Spark
3042,427,Ethernet
3043,427, WLAN
3044,427, TCP/IP
3045,427, VPN
3046,427, Microsoft Exchange
3047,428,Java
3048,428, JavaScript
3049,428, Python
3050,429,Puppet
3051,429, Ansible
3052,429, JSON
3053,429, Terraform
3054,429, Jenkins
3055,429, Docker
3056,429, Kubernetes
3057,429, LXC/LXD
3058,429, AWS
3059,429, Google Compute Engine
3060,429, Azure
3061,429, OpenStack
3062,430,Python
3063,431,Xcode
3064,431, Swift
3065,431, Cocoa Touch & iOS
3066,431, Objective-C
3067,431, HTTP
3068,431, REST
3069,431, JSON
3070,431, MVC/MVVM 
3071,432,TCP/IP
3072,432, DNS
3073,432, DHCP
3074,432, LAN/WAN
3075,432, Microsoft Exchange Server
3076,432, Ofiice 365
3077,433,PostgreSQL
3078,433, Python 3
3079,433, Django
3080,433, Rest
3081,433, React
3082,433, Docker
3083,433, AWS
3084,433, Selenium
3085,434,R
3086,434, Python
3087,434, Google Cloud Platform
3088,435,Linux / Unix
3089,435, Golang
3090,435, Git
3091,436,Ruby on Rails
3092,436, PostgreSQL
3093,436, MySQL
3094,436, HTTP
3095,436, REST
3096,436, Json
3097,436, XML
3098,436, JavaScript
3099,436, Puppet
3100,436, Chef
3101,436, Ansible
3102,436, NodeJS
3103,436, Webpack
3104,436, Brunch
3105,436, Rollup
3106,436, Browserify
3107,436, VueJS
3108,436, React
3109,436, Angular
3110,436, Rspec
3111,437,JavaScript
3112,437, Scrum
3113,437, Kanban
3114,438,TCP/IP
3115,438, DNS
3116,438, SSL
3117,438, IPTables
3118,438, Docker
3119,438, Kubernetes
3120,438, Ansible
3121,438, Puppet
3122,438, Chef
3123,439,React Native
3124,439, OS 
3125,439, Android
3126,440,Java
3127,440, Linux
3128,441,Java
3129,441, Scala
3130,441, AKKA
3131,441, Play Framework
3132,441, Flink
3133,441, REST APIs
3134,441, MQTT
3135,442,JavaScript
3136,442, Angular.js
3137,442, Node.js
3138,442, React
3139,442, React native
3140,442, Python
3141,442, AWS
3142,442, HTML
3143,442, CSS3
3144,442, CSS4
3145,442, ES2015
3146,442, ES2016
3147,442, Grunt
3148,442, Gulp
3149,442, Bower
3150,442, npm
3151,442, Webpack
3152,443,REST APIs
3153,443, Swagger
3154,443, Akka HTTP
3155,443, Kafka
3156,443, Spark
3157,443, Flink
3158,443, PostgreSQL
3159,443, Cassandra
3160,443, Elasticsearch
3161,443, Docker
3162,443, Jenkins
3163,443, AWS
3164,443, JVM
3165,444,Swagger
3166,444, Koa
3167,444, Kafka
3168,444, MQTT
3169,444, OAuth 2.0
3170,444, PostgreSQL
3171,444, Cassandra
3172,444, Elasticsearch
3173,444, Docker
3174,444, Jenkins
3175,444, AWS
3176,445,Java
3177,445, JavaScript
3178,445, Node.js
3179,445, C
3180,445, Python
3181,445, Perl
3182,445, Shell
3183,446,iOS
3184,446, Android
3185,446,  ObjectiveC
3186,446, Java
3187,446, ReactNative
3188,446, Fabric
3189,447,Ruby
3190,447, AWS
3191,447, GitLab
3192,447, Jenkins
3193,447, Capybara
3194,447, Selenium
3195,447, Scrum
3196,447, LeSS
3197,447, Kanban
3198,448,EC2
3199,448, RDS
3200,448, IAM
3201,448, DynamoDB
3202,448, S3
3203,448, Ubuntu/Debian
3204,448, GoLang
3205,448, Apache
3206,448, HAproxy
3207,448, NGINX
3208,448, FPM
3209,448, MySQL
3210,448, Python
3211,448, Ruby
3212,448, Node
3213,449,Google GSuite
3214,450,UNIX
3215,450, TCP/IP
3216,450, Golang
3217,451,
3218,452,
3219,453,Ruby
3220,453, Scala
3221,453, Go
3222,453, Java
3223,453, Postgres
3224,453, MySQL
3225,453, Redis
3226,453, Cassandra
3227,453, REST
3228,453, HTTP
3229,453, TCP/IP
3230,454,Ruby
3231,454, REST
3232,455,C / C++
3233,455, I2C
3234,455, SPI
3235,455, Uart
3236,455, USB
3237,455, Bluetooth
3238,455, Makefile
3239,455, Shell-scripting
3240,455, Python
3241,455, QT
3242,456,HTML5
3243,456, CSS3
3244,456, JavaScript
3245,456, REST
3246,457,PHP5
3247,457, MySQL
3248,457, NoSQL
3249,457, Symfony 2
3250,458,C++
3251,458, C#
3252,458, Java
3253,458, MySQL
3254,458, PostgreSQL
3255,458, SOAP
3256,458, RESTFul
3257,458, XML
3258,458, JSON
3259,458, Scrum
3260,458, Kanban
3261,458, Express
3262,458, CouchDB
3263,458, Elasticsearch
3264,458, Docker
3265,459,ElasticSearch
3266,459, MySQL
3267,459, Grails
3268,459, Spring
3269,459, Spring-Boot
3270,459, Hibernate
3271,459, Apache Tomcat
3272,459, AWS
3273,459, RestAPI
3274,459, Scrum
3275,459, Kanban
3276,460,Bootstrap
3277,460, Backbone
3278,460, React
3279,460, LESS
3280,460, Babel
3281,460, JavaScript
3282,461,HTML
3283,461, CSS
3284,461, JavaScript
3285,461,  AngularJS
3286,462,ElasticSearch
3287,462, MySQL
3288,462, Grails
3289,462, Spring
3290,462, Spring-Boot
3291,462, Hibernate
3292,462, Apache Tomcat
3293,462, AWS
3294,462, RestAPI
3295,462, Scrum
3296,462, Kanban
3297,463,AngularJS
3298,463, HTML5
3299,463, CSS3
3300,463, Webpack
3301,463, Require.js
3302,463, REST
3303,463, Grunt
3304,463, Gulp
3305,463, Bower
3306,463, Npm
3307,463, Yarn
3308,464,Python
3309,464, Ruby
3310,464, Scala
3311,464, Ansible
3312,464, Chef
3313,464, Puppet
3314,464, Shell
3315,464, Linux
3316,464, Git
3317,465,Scala
3318,465, Python
3319,465,  Luigi
3320,465, Jenkins
3321,465, Git
3322,466,JavaScript
3323,466, NodeJS
3324,466, ES6
3325,466, Angular
3326,466, Ember
3327,466, Backbone
3328,466, React
3329,466, Redux
3330,466, CSS
3331,466, LESS
